# Comments about run
# date: 20150402
# mar related:
# Looked at mar promoter libraries in MG1655 delta marR, as well as
# in MG1655 delta marRAB strains. Growth of cells was in LB media
# at 30C.
# rel related:
# After overnight growth of sorted cells (rel , where only the downstream
region after the RNAP binding site should be mutated).
# The library was PCR amplified such that the RNAP
# region should be mainly wild-type. These cells were grown in M9 glucose.
# Post analysis note: The upstream region where RNAP binds turned out to have
# some non-negligible mutation rate. This is likely due to the amount of initial
# library I input into the PCR during construction (since this library was based
# on the other full mut1 library). It still looks like the data is good.
date,promoter,strain,region,bin,sequence,voltage,gain,media,condition,fluorescence,count,fraction
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3.80532852711,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3.97747852164,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4.15741644312,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4.3454946111,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4.54208128376,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4.747561379,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4.96233722807,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5.1868293634,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5.42147734193,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5.66674060582,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5.92309938203,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6.19105562259,15.0,3.96939858319e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6.47113398743,48.0,0.000127020754662
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6.76388287168,63.0,0.000166714740494
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7.06987547943,113.0,0.0002990280266
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7.38971094605,118.0,0.000312259355211
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7.72401551131,168.0,0.000444572641317
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8.07344374557,184.0,0.000486912892871
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8.43867983142,195.0,0.000516021815815
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8.82043890332,271.0,0.000717138010696
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,9.21946844785,282.0,0.00074624693364
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,9.63654976725,311.0,0.000822988639581
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,10.0724995093,346.0,0.000915607939856
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,10.5281712661,415.0,0.00109820027468
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,11.0044572459,452.0,0.0011961121064
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,11.5022900194,502.0,0.00132842539251
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,12.0226443462,489.0,0.00129402393812
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,12.5665390832,551.0,0.00145809241289
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,13.1350391795,642.0,0.00169890259361
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,13.7292577619,669.0,0.0017703517681
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,14.3503583139,712.0,0.00188414119415
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,14.9995569541,749.0,0.00198205302587
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,15.6781248173,818.0,0.0021646453607
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,16.3873905436,842.0,0.00222815573803
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,17.1287428795,958.0,0.0025351225618
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,17.9036333973,1015.0,0.00268595970796
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,18.7135793375,1067.0,0.00282356552551
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,19.5601665789,1095.0,0.00289766096573
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,20.4450527446,1237.0,0.00327343069827
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,21.369970447,1202.0,0.003180811398
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,22.3367306805,1288.0,0.0034083902501
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,23.3472263675,1418.0,0.00375240479397
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,24.4034360648,1497.0,0.00396145978602
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,25.5074278371,1609.0,0.0042578415469
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,26.6613633072,1617.0,0.00427901167268
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,27.8675018875,1771.0,0.00468653659389
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,29.1282052048,1806.0,0.00477915589416
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,30.4459417237,2000.0,0.00529253144425
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,31.8232915803,2067.0,0.00546983124763
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,33.2629516339,2160.0,0.00571593395979
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,34.7677407477,2347.0,0.00621078564983
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,36.3406053077,2500.0,0.00661566430532
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,37.9846249922,2521.0,0.00667123588548
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,39.7030188019,2791.0,0.00738572763045
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,41.499151362,2883.0,0.00762918407689
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,43.376539511,3002.0,0.00794408969782
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,45.3388591862,3243.0,0.00858183973686
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,47.3899526215,3218.0,0.0085156830938
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,49.53383587,3507.0,0.0092804538875
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,51.7747066682,3621.0,0.00958212817982
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,54.1169526546,3822.0,0.01011402759
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,56.5651599611,4013.0,0.0106194643429
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,59.1241221922,4287.0,0.0113445411508
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,61.7988498114,4389.0,0.0116144602544
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,64.5945799517,4518.0,0.0119558285326
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,67.5167866695,4408.0,0.0116647393031
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,70.5711916631,4709.0,0.0124612652855
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,73.7637754761,5155.0,0.0136414997976
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,77.1007892068,5290.0,0.01399874567
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,80.5887667481,5485.0,0.0145147674859
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,84.2345375813,5443.0,0.0144036243255
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,88.0452401476,5652.0,0.0149566938615
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,92.0283358255,5831.0,0.0154303754257
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,96.1916235406,5861.0,0.0155097633974
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,100.543255035,6059.0,0.0160337240104
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,105.09175083,6296.0,0.0166608889865
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,109.846016908,6336.0,0.0167667396154
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,114.81536215,6449.0,0.017065767642
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,120.009516564,6652.0,0.0176029595836
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,125.438650336,6700.0,0.0177299803382
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,131.113393742,6872.0,0.0181851380425
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,137.044857965,6809.0,0.018018423302
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,143.244656847,6828.0,0.0180687023507
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,149.724929632,7000.0,0.0185238600549
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,156.498364734,6707.0,0.0177485041983
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,163.578224578,6779.0,0.0179390353303
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,170.978371573,6829.0,0.0180713486164
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,178.713295252,6822.0,0.0180528247563
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,186.798140642,6798.0,0.017989314379
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,195.248737919,6690.0,0.017703517681
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,204.081633404,6753.0,0.0178702324215
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,213.314121958,6473.0,0.0171292780193
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,222.964280852,6249.0,0.0165365144976
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,233.051005153,6247.0,0.0165312219661
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,243.594044729,6115.0,0.0161819148908
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,254.614042916,6118.0,0.016189853688
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,266.132576935,5825.0,0.0154144978314
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,278.172200147,5802.0,0.0153536337198
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,290.756486206,5687.0,0.0150493131617
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,303.91007522,5483.0,0.0145094749544
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,317.658721996,5317.0,0.0140701948445
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,332.029346467,5128.0,0.0135700506231
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,347.050086404,5057.0,0.0133821657568
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,362.750352504,4834.0,0.0127920485008
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,379.160885985,4658.0,0.0123263057337
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,396.313818769,4555.0,0.0120537403643
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,414.242736403,4177.0,0.0110534519213
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,432.982743815,4146.0,0.0109714176839
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,452.570534054,3808.0,0.0100769798699
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,473.044460131,3706.0,0.0098070607662
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,494.444610116,3514.0,0.00929897774755
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,516.812885633,3331.0,0.0088147111204
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,540.193083899,3078.0,0.0081452058927
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,564.630983485,2902.0,0.00767946312561
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,590.174433946,2617.0,0.0069252773948
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,616.873449511,2356.0,0.00623460204133
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,644.780307014,2188.0,0.00579002940001
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,673.94964825,2007.0,0.00531105530431
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,704.438586966,1835.0,0.0048558976001
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,736.306820689,1588.0,0.00420226996674
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,769.616747611,1385.0,0.00366507802514
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,804.433588771,1246.0,0.00329724708977
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,840.825515754,989.0,0.00261715679918
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,878.863784173,929.0,0.00245838085586
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,918.622873187,784.0,0.00207467232615
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,960.180631332,645.0,0.00170684139077
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1003.61842895,519.0,0.00137341190978
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1049.02131751,423.0,0.00111937040046
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1096.47819614,312.0,0.000825634905303
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1146.0819857,287.0,0.00075947826225
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1197.92981071,217.0,0.000574239661701
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1252.12318952,173.0,0.000457803969928
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1308.76823309,113.0,0.0002990280266
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1367.97585276,103.0,0.000272565369379
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1429.86197742,73.0,0.000193177397715
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1494.54778045,52.0,0.000137605817551
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1562.15991706,51.0,0.000134959551828
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1632.83077222,29.0,7.67417059417e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1706.69871989,18.0,4.76327829983e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1783.90839396,19.0,5.02790487204e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1864.61097143,19.0,5.02790487204e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,1948.96446844,15.0,3.96939858319e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2037.13404964,6.0,1.58775943328e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2129.29235161,4.0,1.05850628885e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2225.61982086,4.0,1.05850628885e-05
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2326.30506715,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2431.54523281,3.0,7.93879716638e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2541.54637872,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2656.52388777,3.0,7.93879716638e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2776.70288664,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,2902.31868652,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3033.61724391,3.0,7.93879716638e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3170.85564218,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3314.30259493,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3464.23897218,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3620.95835025,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3784.76758662,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,3955.98742078,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4134.95310219,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4322.01504673,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4517.53952283,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4721.90936859,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,4935.52474139,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5158.80390144,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5392.18403067,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5636.12208878,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,5891.09570796,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6157.60412811,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6436.16917431,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,6727.3362786,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7031.67554795,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7349.78288046,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,7682.28113223,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8029.82133683,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8393.08398008,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,8772.78033243,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,9169.65384163,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,9584.48158842,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,10018.075808,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,10471.2854805,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,10944.9979932,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,11440.140878,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,11957.6836278,2.0,5.29253144425e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,12498.6395942,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,13064.0679725,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,13655.0758747,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,14272.8204979,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,14918.5113897,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,15593.412817,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,16298.8462407,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,17036.1929037,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,17806.8965353,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,18612.4661778,1.0,2.64626572213e-06
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,19454.4791414,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,20334.5840926,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,21254.5042822,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,22216.0409196,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,23221.0766991,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,24271.579487,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,25369.6061741,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,26517.3067033,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,27716.928279,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,28970.8197676,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,30281.4362962,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,31651.3440599,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,33083.2253464,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,34579.8837878,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,36144.2498504,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,37779.3865724,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,39488.4955614,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,41274.923263,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,43142.1675136,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,45093.8843887,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,47133.8953616,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,49266.1947861,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,51494.9577175,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,53824.5480869,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,56259.5272464,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,58804.6629,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,61464.9384384,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,64245.5626974,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,67151.980156,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,70189.8815971,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,73365.2152501,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,76684.1984375,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,80153.3297483,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,83779.4017627,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,87569.5143514,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,91531.088578,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,95671.8812285,0.0,0.0
20150402,marR,MG1655deltamarR,mut2,na,library,600,1H,LB,30C,100000.0,7.0,1.85238600549e-05
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.25892541179,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.31587818242,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.37540745047,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.43762977461,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.50266698652,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.57064642947,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.64170120761,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.71597044662,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.79359956613,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.87474056442,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,1.95955231605,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.04820088294,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.14085983953,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.2377106126,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.33894283657,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.44475472473,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.55535345739,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.67095558756,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.79178746489,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,2.91808567893,0.0,0.0
20150402,rel,MG1655,mut1_oponly_batch1_PCR,1,library,600,1H,LB,na,3.05009752234,0.0,0.0
